:START_ID,:END_ID,:TYPE
1000517,002100,work_in
1000518,300168,work_in
1000519,300168,work_in
1000520,300168,work_in
1000521,300168,work_in
1000522,300168,work_in
1000523,300168,work_in
1000524,300168,work_in
1000525,603618,work_in
1000526,603618,work_in
1000527,603618,work_in
1000528,603618,work_in
1000529,603618,work_in
1000530,603618,work_in
1000531,603618,work_in
1000532,603618,work_in
1000533,603618,work_in
1000534,600872,work_in
1000535,600872,work_in
1000536,600872,work_in
1000537,600872,work_in
1000538,600872,work_in
1000539,600872,work_in
1000540,600872,work_in
1000541,600872,work_in
1000542,600521,work_in
1000543,600521,work_in
1000544,600521,work_in
1000545,600521,work_in
1000546,600521,work_in
1000547,600521,work_in
1000548,600521,work_in
1000549,600521,work_in
1000550,600521,work_in
1000551,300187,work_in
1000552,300187,work_in
1000553,300187,work_in
1000554,300187,work_in
1000555,300187,work_in
1000556,300187,work_in
1000557,300187,work_in
1000558,300187,work_in
1000559,002415,work_in
1000560,002415,work_in
1000561,002415,work_in
1000562,002415,work_in
1000563,002415,work_in
1000564,002415,work_in
1000565,002415,work_in
1000566,002415,work_in
1000567,002415,work_in
1000568,000428,work_in
1000569,000428,work_in
1000570,000428,work_in
1000571,000428,work_in
1000572,000428,work_in
1000573,000428,work_in
1000574,000428,work_in
1000575,000428,work_in
1000576,000428,work_in
1000577,600171,work_in
1000578,600171,work_in
1000579,600171,work_in
1000580,600171,work_in
1000581,600171,work_in
1000582,600171,work_in
1000583,600171,work_in
1000584,000582,work_in
1000585,000582,work_in
1000586,000582,work_in
1000587,000582,work_in
1000588,000582,work_in
1000589,000582,work_in
1000590,000582,work_in
1000591,000582,work_in
1000592,000582,work_in
1000593,002045,work_in
1000594,002045,work_in
1000595,002045,work_in
1000596,002045,work_in
1000597,002045,work_in
1000598,002045,work_in
1000599,002045,work_in
1000600,002045,work_in
1000601,002045,work_in
1000602,000078,work_in
1000603,000078,work_in
1000604,000078,work_in
1000605,000078,work_in
1000606,000078,work_in
1000607,000078,work_in
1000608,000078,work_in
1000609,000756,work_in
1000610,000756,work_in
1000611,000756,work_in
1000612,000756,work_in
1000613,000756,work_in
1000614,000756,work_in
1000615,000756,work_in
1000616,000756,work_in
1000617,002291,work_in
1000618,002291,work_in
1000619,002291,work_in
1000620,002291,work_in
1000621,002291,work_in
1000622,002291,work_in
1000623,603970,work_in
1000624,603970,work_in
1000625,603970,work_in
1000626,603970,work_in
1000627,603970,work_in
1000628,603970,work_in
1000629,603970,work_in
1000630,603970,work_in
1000631,603970,work_in
1000632,300353,work_in
1000633,300353,work_in
1000634,300353,work_in
1000635,300353,work_in
1000636,300353,work_in
1000637,300353,work_in
1000638,603566,work_in
1000639,603566,work_in
1000640,603566,work_in
1000641,603566,work_in
1000642,603566,work_in
1000643,603566,work_in
1000644,603566,work_in
1000645,603566,work_in
1000646,603566,work_in
1000647,601808,work_in
1000648,601808,work_in
1000649,601808,work_in
1000650,601808,work_in
1000651,601808,work_in
1000652,601808,work_in
1000653,601808,work_in
1000654,000613,work_in
1000655,000613,work_in
1000656,000613,work_in
1000657,000613,work_in
1000658,000613,work_in
1000668,600960,work_in
1000669,600960,work_in
1000670,600960,work_in
1000671,600960,work_in
1000672,600960,work_in
1000673,600960,work_in
1000674,600960,work_in
1000675,600960,work_in
1000676,600960,work_in
1000677,600960,work_in
1000678,600960,work_in
1000679,000869,work_in
1000680,000869,work_in
1000681,000869,work_in
1000682,000869,work_in
1000683,000869,work_in
1000684,000869,work_in
1000685,000869,work_in
1000686,000869,work_in
1000687,000869,work_in
1000688,000869,work_in
1000689,000869,work_in
1000690,000869,work_in
1000691,000869,work_in
1000692,601222,work_in
1000693,601222,work_in
1000694,601222,work_in
1000695,601222,work_in
1000696,601222,work_in
1000697,601222,work_in
1000698,601222,work_in
1000699,600063,work_in
1000700,600063,work_in
1000701,600063,work_in
1000702,600063,work_in
1000703,600063,work_in
1000704,600063,work_in
1000705,600063,work_in
1000706,600063,work_in
1000707,600063,work_in
1000708,002157,work_in
1000709,002157,work_in
1000710,002157,work_in
1000711,002157,work_in
1000712,002157,work_in
1000713,600599,work_in
1000714,600599,work_in
1000715,600599,work_in
1000716,600599,work_in
1000717,600599,work_in
1000718,600599,work_in
1000719,600599,work_in
1000720,600599,work_in
1000721,600433,work_in
1000722,600433,work_in
1000723,600433,work_in
1000724,600433,work_in
1000725,600433,work_in
1000726,600433,work_in
1000727,600433,work_in
1000728,600433,work_in
1000729,600433,work_in
1000730,600433,work_in
1000731,300095,work_in
1000732,300095,work_in
1000733,300095,work_in
1000734,300095,work_in
1000735,300095,work_in
1000736,300095,work_in
1000737,300095,work_in
1000738,300095,work_in
1000739,300095,work_in
1000740,002507,work_in
1000741,002507,work_in
1000742,002507,work_in
1000743,002507,work_in
1000744,002507,work_in
1000745,002507,work_in
1000746,002507,work_in
1000747,002507,work_in
1000748,002507,work_in
1000749,002507,work_in
1000750,002507,work_in
1000751,002012,work_in
1000752,002012,work_in
1000753,002012,work_in
1000754,002012,work_in
1000755,002012,work_in
1000756,002012,work_in
1000757,002012,work_in
1000758,002012,work_in
1000759,002012,work_in
1000760,600126,work_in
1000761,600126,work_in
1000762,600126,work_in
1000763,600126,work_in
1000764,600126,work_in
1000765,600126,work_in
1000766,600126,work_in
1000767,600126,work_in
1000768,600126,work_in
1000769,002442,work_in
1000770,002442,work_in
1000771,002442,work_in
1000772,002442,work_in
1000773,002442,work_in
1000774,002442,work_in
1000775,002442,work_in
1000776,002442,work_in
1000777,002442,work_in
1000778,002442,work_in
1000779,600576,work_in
1000780,600576,work_in
1000781,600576,work_in
1000782,600576,work_in
1000783,600576,work_in
1000784,600576,work_in
1000785,600576,work_in
1000786,002911,work_in
1000787,002911,work_in
1000788,002911,work_in
1000789,002911,work_in
1000790,002911,work_in
1000791,002911,work_in
1000792,002911,work_in
1000793,002911,work_in
1000794,002911,work_in
1000795,600825,work_in
1000796,600825,work_in
1000797,600825,work_in
1000798,600825,work_in
1000799,600825,work_in
1000800,600825,work_in
1000801,600825,work_in
1000802,600825,work_in
1000803,600825,work_in
1000804,000886,work_in
1000805,000886,work_in
1000806,000886,work_in
1000807,000886,work_in
1000808,000886,work_in
1000809,000886,work_in
1000810,000886,work_in
1000811,000886,work_in
1000812,600761,work_in
1000813,600761,work_in
1000814,600761,work_in
1000815,600761,work_in
1000816,600761,work_in
1000817,600761,work_in
1000818,600761,work_in
1000819,600761,work_in
1000820,600761,work_in
1000821,000668,work_in
1000822,000668,work_in
1000823,000668,work_in
1000824,000668,work_in
1000825,000668,work_in
1000826,000668,work_in
1000827,000668,work_in
1000828,002655,work_in
1000829,002655,work_in
1000830,002655,work_in
1000831,002655,work_in
1000832,002655,work_in
1000833,002655,work_in
1000834,002655,work_in
1000835,002655,work_in
1000836,002655,work_in
1000837,600331,work_in
1000838,600331,work_in
1000839,600331,work_in
1000840,600331,work_in
1000841,600331,work_in
1000842,600331,work_in
1000843,600331,work_in
1000844,600331,work_in
1000845,600331,work_in
1000846,002205,work_in
1000847,002205,work_in
1000848,002205,work_in
1000849,002205,work_in
1000850,002205,work_in
1000851,002205,work_in
1000852,002205,work_in
1000862,600624,work_in
1000863,600624,work_in
1000864,600624,work_in
1000865,600624,work_in
1000866,600624,work_in
1000867,600624,work_in
1000868,600624,work_in
1000869,300282,work_in
1000870,300282,work_in
1000871,300282,work_in
1000872,300282,work_in
1000873,300282,work_in
1000874,300282,work_in
1000875,300282,work_in
1000876,002340,work_in
1000877,002340,work_in
1000878,002340,work_in
1000879,002340,work_in
1000880,002340,work_in
1000881,002340,work_in
1000888,000687,work_in
1000889,000687,work_in
1000890,000687,work_in
1000891,000687,work_in
1000892,000687,work_in
1000893,000687,work_in
1000894,000687,work_in
1000895,603008,work_in
1000896,603008,work_in
1000897,603008,work_in
1000898,603008,work_in
1000899,603008,work_in
1000900,603008,work_in
1000901,603008,work_in
1000902,300001,work_in
1000903,300001,work_in
1000904,300001,work_in
1000905,300001,work_in
1000906,300001,work_in
1000907,300001,work_in
1000908,300001,work_in
1000909,300001,work_in
1000910,300001,work_in
1000911,002069,work_in
1000912,002069,work_in
1000913,002069,work_in
1000914,002069,work_in
1000915,002069,work_in
1000916,002069,work_in
1000917,002069,work_in
1000918,002069,work_in
1000919,002069,work_in
1000920,002069,work_in
1000921,002593,work_in
1000922,002593,work_in
1000923,002593,work_in
1000924,002593,work_in
1000925,002593,work_in
1000926,002593,work_in
1000927,002593,work_in
1000928,300451,work_in
1000929,300451,work_in
1000930,300451,work_in
1000931,300451,work_in
1000932,300451,work_in
1000933,300451,work_in
1000934,300451,work_in
1000935,300451,work_in
1000936,300451,work_in
1000937,002439,work_in
1000938,002439,work_in
1000939,002439,work_in
1000940,002439,work_in
1000941,002439,work_in
1000942,002439,work_in
1000943,002439,work_in
1000944,000404,work_in
1000945,000404,work_in
1000946,000404,work_in
1000947,000404,work_in
1000948,000404,work_in
1000949,000404,work_in
1000950,000404,work_in
1000951,000404,work_in
1000952,000404,work_in
1000953,000957,work_in
1000954,000957,work_in
1000955,000957,work_in
1000956,000957,work_in
1000957,000957,work_in
1000958,000957,work_in
1000959,000957,work_in
1000960,000957,work_in
1000961,000957,work_in
1000962,000812,work_in
1000963,000812,work_in
1000964,000812,work_in
1000965,000812,work_in
1000966,000812,work_in
1000967,000812,work_in
1000968,000812,work_in
1000969,000812,work_in
1000970,000812,work_in
1000971,600018,work_in
1000972,600018,work_in
1000973,600018,work_in
1000974,600018,work_in
1000975,600018,work_in
1000976,600018,work_in
1000977,600018,work_in
1000978,600018,work_in
1000979,600018,work_in
1000980,300144,work_in
1000981,300144,work_in
1000982,300144,work_in
1000983,300144,work_in
1000984,300144,work_in
1000985,300144,work_in
1000986,300144,work_in
1000987,300144,work_in
1000988,300144,work_in
1000989,002086,work_in
1000990,002086,work_in
1000991,002086,work_in
1000992,002086,work_in
1000993,002086,work_in
1000994,002086,work_in
1000995,002086,work_in
1000996,002086,work_in
1000997,002086,work_in
1000998,600448,work_in
1000999,600448,work_in
1001000,600448,work_in
1001001,600448,work_in
1001002,600448,work_in
1001003,600448,work_in
1001004,600448,work_in
1001005,600448,work_in
1001006,600448,work_in
1001007,000541,work_in
1001008,000541,work_in
1001009,000541,work_in
1001010,000541,work_in
1001011,000541,work_in
1001012,000541,work_in
1001013,000541,work_in
1001014,000541,work_in
1001015,000541,work_in
1001016,002252,work_in
1001017,002252,work_in
1001018,002252,work_in
1001019,002252,work_in
1001020,002252,work_in
1001021,002252,work_in
1001022,002252,work_in
1001023,002252,work_in
1001024,600366,work_in
1001025,600366,work_in
1001026,600366,work_in
1001027,600366,work_in
1001028,600366,work_in
1001029,600366,work_in
1001030,600366,work_in
1001031,600366,work_in
1001032,000795,work_in
1001033,000795,work_in
1001034,000795,work_in
1001035,000795,work_in
1001036,000795,work_in
1001037,000795,work_in
1001038,000795,work_in
1001039,000795,work_in
1001040,000795,work_in
1001041,002602,work_in
1001042,002602,work_in
1001043,002602,work_in
1001044,002602,work_in
1001045,002602,work_in
1001046,002602,work_in
1001047,002602,work_in
1001048,002602,work_in
1001049,002602,work_in
1001050,600736,work_in
1001051,600736,work_in
1001052,600736,work_in
1001053,600736,work_in
1001054,600736,work_in
1001055,600736,work_in
1001056,600736,work_in
1001057,600736,work_in
1001058,300390,work_in
1001059,300390,work_in
1001060,300390,work_in
1001061,300390,work_in
1001062,300390,work_in
1001063,300390,work_in
1001064,600223,work_in
1001065,600223,work_in
1001066,600223,work_in
1001067,600223,work_in
1001068,600223,work_in
1001069,002317,work_in
1001070,002317,work_in
1001071,002317,work_in
1001072,002317,work_in
1001073,002317,work_in
1001074,002317,work_in
1001075,002317,work_in
1001076,002317,work_in
1001077,002317,work_in
1001078,600673,work_in
1001079,600673,work_in
1001080,600673,work_in
1001081,600673,work_in
1001082,600673,work_in
1001083,600673,work_in
1001084,600673,work_in
1001085,600673,work_in
1001086,600673,work_in
1001087,002747,work_in
1001088,002747,work_in
1001089,002747,work_in
1001090,002747,work_in
1001091,002747,work_in
1001092,002747,work_in
1001093,002747,work_in
1001094,002747,work_in
1001095,002747,work_in
1001096,600389,work_in
1001097,600389,work_in
1001098,600389,work_in
1001099,600389,work_in
1001100,600389,work_in
1001101,600389,work_in
1001102,600389,work_in
1001103,600389,work_in
1001104,600389,work_in
1001105,600809,work_in
1001106,600809,work_in
1001107,600809,work_in
1001108,600809,work_in
1001109,600809,work_in
1001110,600809,work_in
1001111,600809,work_in
1001112,600809,work_in
1001113,600809,work_in
1001114,000900,work_in
1001115,000900,work_in
1001116,000900,work_in
1001117,000900,work_in
1001118,000900,work_in
1001119,000900,work_in
1001120,000900,work_in
1001121,000900,work_in
1001122,002194,work_in
1001123,002194,work_in
1001124,002194,work_in
1001125,002194,work_in
1001126,002194,work_in
1001127,002194,work_in
1001128,002194,work_in
1001129,002194,work_in
1001130,002194,work_in
1001131,300406,work_in
1001132,300406,work_in
1001133,300406,work_in
1001134,300406,work_in
1001135,300406,work_in
1001136,300406,work_in
1001137,300406,work_in
1001138,300406,work_in
1001139,300406,work_in
1001140,300056,work_in
1001141,300056,work_in
1001142,300056,work_in
1001143,300056,work_in
1001144,300056,work_in
1001145,300056,work_in
1001146,300056,work_in
1001147,300056,work_in
1001148,300056,work_in
1001149,300056,work_in
1001159,000516,work_in
1001160,000516,work_in
1001161,000516,work_in
1001162,000516,work_in
1001163,000516,work_in
1001164,000516,work_in
1001165,000516,work_in
1001166,000516,work_in
1001167,000516,work_in
1001168,300113,work_in
1001169,300113,work_in
1001170,300113,work_in
1001171,300113,work_in
1001172,300113,work_in
1001173,300113,work_in
1001174,300113,work_in
1001175,002481,work_in
1001176,002481,work_in
1001177,002481,work_in
1001178,002481,work_in
1001179,002481,work_in
1001180,002481,work_in
1001181,002481,work_in
1001182,002481,work_in
1001183,002481,work_in
1001184,300386,work_in
1001185,300386,work_in
1001186,300386,work_in
1001187,300386,work_in
1001188,300386,work_in
1001189,300386,work_in
1001190,300386,work_in
1001191,600720,work_in
1001192,600720,work_in
1001193,600720,work_in
1001194,600720,work_in
1001195,600720,work_in
1001196,600720,work_in
1001197,600720,work_in
1001198,600720,work_in
1001199,600720,work_in
1001200,002614,work_in
1001201,002614,work_in
1001202,002614,work_in
1001203,002614,work_in
1001204,002614,work_in
1001205,002614,work_in
1001206,002614,work_in
1001207,002614,work_in
1001208,002614,work_in
1001209,000629,work_in
1001210,000629,work_in
1001211,000629,work_in
1001212,000629,work_in
1001213,000629,work_in
1001214,000629,work_in
1001215,000629,work_in
1001216,000629,work_in
1001217,000629,work_in
1001218,000783,work_in
1001219,000783,work_in
1001220,000783,work_in
1001221,000783,work_in
1001222,000783,work_in
1001223,000783,work_in
1001224,000783,work_in
1001225,000783,work_in
1001226,000783,work_in
1001227,000783,work_in
1001228,000783,work_in
1001229,000783,work_in
1001230,600370,work_in
1001231,600370,work_in
1001232,600370,work_in
1001233,600370,work_in
1001234,600370,work_in
1001235,600370,work_in
1001236,600370,work_in
1001237,601998,work_in
1001238,601998,work_in
1001239,601998,work_in
1001240,601998,work_in
1001241,601998,work_in
1001242,601998,work_in
1001243,601998,work_in
1001244,601998,work_in
1001245,601998,work_in
1001246,601998,work_in
1001247,002244,work_in
1001248,002244,work_in
1001249,002244,work_in
1001250,002244,work_in
1001251,002244,work_in
1001252,002244,work_in
1001253,002244,work_in
1001254,002751,work_in
1001255,002751,work_in
1001256,002751,work_in
1001257,002751,work_in
1001258,002751,work_in
1001259,002751,work_in
1001260,002751,work_in
1001261,002751,work_in
1001262,600665,work_in
1001263,600665,work_in
1001264,600665,work_in
1001265,600665,work_in
1001266,600665,work_in
1001267,600665,work_in
1001268,600665,work_in
1001269,600665,work_in
1001270,600665,work_in
1001271,600665,work_in
1001272,600665,work_in
1001273,300369,work_in
1001274,300369,work_in
1001275,300369,work_in
1001276,300369,work_in
1001277,300369,work_in
1001278,300369,work_in
1001279,300369,work_in
1001280,300369,work_in
1001281,300369,work_in
1001293,600235,work_in
1001294,600235,work_in
1001295,600235,work_in
1001296,600235,work_in
1001297,600235,work_in
1001298,600235,work_in
1001299,600235,work_in
1001300,600235,work_in
1001301,600235,work_in
1001311,002028,work_in
1001312,002028,work_in
1001313,002028,work_in
1001314,002028,work_in
1001315,002028,work_in
1001316,002028,work_in
1001317,002028,work_in
1001318,002028,work_in
1001319,002028,work_in
1001320,300040,work_in
1001321,300040,work_in
1001322,300040,work_in
1001323,300040,work_in
1001324,300040,work_in
1001325,300040,work_in
1001326,300040,work_in
1001327,300040,work_in
1001328,002478,work_in
1001329,002478,work_in
1001330,002478,work_in
1001331,002478,work_in
1001332,002478,work_in
1001333,002478,work_in
1001334,002478,work_in
1001335,002478,work_in
1001336,002478,work_in
1001337,300410,work_in
1001338,300410,work_in
1001339,300410,work_in
1001340,300410,work_in
1001341,300410,work_in
1001342,300410,work_in
1001343,300410,work_in
1001344,300410,work_in
1001345,002182,work_in
1001346,002182,work_in
1001347,002182,work_in
1001348,002182,work_in
1001349,002182,work_in
1001350,002182,work_in
1001351,002182,work_in
1001352,002182,work_in
