:START_ID,:END_ID,:TYPE
000600,10000010,belong_to
000601,10000010,belong_to
000690,10000010,belong_to
000720,10000010,belong_to
000767,10000010,belong_to
000875,10000010,belong_to
000883,10000010,belong_to
000899,10000010,belong_to
000958,10000010,belong_to
000966,10000010,belong_to
001896,10000010,belong_to
002128,10000010,belong_to
002608,10000010,belong_to
600011,10000010,belong_to
600021,10000010,belong_to
600023,10000010,belong_to
600027,10000010,belong_to
600098,10000010,belong_to
600121,10000010,belong_to
600157,10000010,belong_to
600396,10000010,belong_to
600509,10000010,belong_to
600578,10000010,belong_to
600642,10000010,belong_to
600726,10000010,belong_to
600744,10000010,belong_to
600780,10000010,belong_to
600795,10000010,belong_to
600863,10000010,belong_to
600886,10000010,belong_to
600971,10000010,belong_to
601088,10000010,belong_to
601918,10000010,belong_to
601991,10000010,belong_to
000001,10000011,belong_to
002142,10000011,belong_to
002807,10000011,belong_to
002839,10000011,belong_to
002936,10000011,belong_to
002948,10000011,belong_to
002958,10000011,belong_to
600000,10000011,belong_to
600015,10000011,belong_to
600016,10000011,belong_to
600036,10000011,belong_to
600908,10000011,belong_to
600919,10000011,belong_to
600926,10000011,belong_to
600928,10000011,belong_to
601009,10000011,belong_to
601128,10000011,belong_to
601166,10000011,belong_to
601169,10000011,belong_to
601229,10000011,belong_to
601288,10000011,belong_to
601328,10000011,belong_to
601398,10000011,belong_to
601577,10000011,belong_to
601818,10000011,belong_to
601838,10000011,belong_to
601860,10000011,belong_to
601939,10000011,belong_to
601988,10000011,belong_to
601997,10000011,belong_to
601998,10000011,belong_to
603323,10000011,belong_to
000420,10000012,belong_to
000584,10000012,belong_to
000687,10000012,belong_to
000928,10000012,belong_to
000969,10000012,belong_to
002006,10000012,belong_to
002168,10000012,belong_to
002171,10000012,belong_to
002297,10000012,belong_to
002450,10000012,belong_to
002529,10000012,belong_to
300690,10000012,belong_to
300699,10000012,belong_to
600089,10000012,belong_to
600143,10000012,belong_to
600516,10000012,belong_to
600688,10000012,belong_to
600869,10000012,belong_to
603077,10000012,belong_to
000002,10000013,belong_to
000402,10000013,belong_to
000423,10000013,belong_to
000625,10000013,belong_to
000998,10000013,belong_to
001979,10000013,belong_to
002202,10000013,belong_to
002405,10000013,belong_to
002672,10000013,belong_to
600016,10000013,belong_to
600036,10000013,belong_to
600048,10000013,belong_to
600068,10000013,belong_to
600085,10000013,belong_to
600104,10000013,belong_to
600376,10000013,belong_to
600383,10000013,belong_to
600694,10000013,belong_to
600697,10000013,belong_to
600741,10000013,belong_to
600804,10000013,belong_to
601186,10000013,belong_to
601390,10000013,belong_to
601398,10000013,belong_to
601668,10000013,belong_to
601800,10000013,belong_to
601988,10000013,belong_to
000400,10000014,belong_to
002132,10000014,belong_to
002359,10000014,belong_to
002452,10000014,belong_to
002498,10000014,belong_to
002545,10000014,belong_to
002560,10000014,belong_to
002606,10000014,belong_to
002692,10000014,belong_to
002879,10000014,belong_to
300018,10000014,belong_to
300069,10000014,belong_to
300099,10000014,belong_to
300215,10000014,belong_to
300265,10000014,belong_to
300325,10000014,belong_to
300617,10000014,belong_to
600089,10000014,belong_to
600268,10000014,belong_to
600312,10000014,belong_to
600406,10000014,belong_to
600452,10000014,belong_to
600517,10000014,belong_to
600525,10000014,belong_to
600550,10000014,belong_to
600869,10000014,belong_to
601126,10000014,belong_to
601179,10000014,belong_to
601616,10000014,belong_to
601700,10000014,belong_to
603016,10000014,belong_to
603050,10000014,belong_to
603577,10000014,belong_to
603618,10000014,belong_to
603666,10000014,belong_to
603988,10000014,belong_to
000002,10000015,belong_to
000027,10000015,belong_to
000039,10000015,belong_to
000069,10000015,belong_to
000100,10000015,belong_to
000400,10000015,belong_to
000402,10000015,belong_to
000550,10000015,belong_to
000625,10000015,belong_to
000651,10000015,belong_to
000726,10000015,belong_to
000828,10000015,belong_to
000895,10000015,belong_to
000999,10000015,belong_to
001979,10000015,belong_to
002003,10000015,belong_to
002014,10000015,belong_to
002039,10000015,belong_to
002128,10000015,belong_to
002140,10000015,belong_to
002187,10000015,belong_to
002275,10000015,belong_to
002391,10000015,belong_to
002419,10000015,belong_to
002440,10000015,belong_to
002557,10000015,belong_to
002561,10000015,belong_to
002563,10000015,belong_to
002662,10000015,belong_to
300146,10000015,belong_to
600011,10000015,belong_to
600018,10000015,belong_to
600019,10000015,belong_to
